date,geoRegion,cases,hosps,deaths
2020-06-21,FL,0,0,0
2020-06-21,CH,13,0,1
2020-06-21,CHFL,13,0,1
2020-06-22,AG,2,0,0
2020-06-22,AI,0,0,0
2020-06-22,AR,0,0,0
2020-06-22,BE,3,0,0
2020-06-22,BL,2,0,0
2020-06-22,BS,0,0,0
2020-06-22,FR,8,0,0
2020-06-22,GE,2,0,0
2020-06-22,GL,1,0,0
2020-06-22,GR,1,1,0
2020-06-22,JU,0,1,0
2020-06-22,LU,1,0,0
2020-06-22,NE,0,0,0
2020-06-22,NW,0,0,0
2020-06-22,OW,0,0,0
2020-06-22,SG,3,1,0
2020-06-22,SH,0,0,0
2020-06-22,SO,1,0,0
2020-06-22,SZ,4,0,0
2020-06-22,TG,3,0,0
2020-06-22,TI,1,0,0
2020-06-22,UR,0,0,0
2020-06-22,VD,11,0,1
2020-06-22,VS,4,0,0
2020-06-22,ZG,3,0,0
2020-06-22,ZH,6,0,0
2020-06-22,FL,0,0,0
2020-06-22,CH,56,3,1
2020-06-22,CHFL,56,3,1
2020-06-23,AG,3,0,0
2020-06-23,AI,0,0,0
2020-06-23,AR,0,0,0
2020-06-23,BE,3,0,0
2020-06-23,BL,1,0,0
2020-06-23,BS,0,0,0
2020-06-23,FR,1,0,0
2020-06-23,GE,3,1,0
2020-06-23,GL,0,1,0
2020-06-23,GR,0,0,0
2020-06-23,JU,0,0,0
2020-06-23,LU,0,0,0
2020-06-23,NE,0,0,0
2020-06-23,NW,0,0,0
2020-06-23,OW,0,0,0
2020-06-23,SG,3,1,0
2020-06-23,SH,0,0,0
2020-06-23,SO,1,0,0
2020-06-23,SZ,1,0,0
2020-06-23,TG,2,0,0
2020-06-23,TI,0,0,0
2020-06-23,UR,0,0,0
2020-06-23,VD,7,0,0
2020-06-23,VS,6,0,0
2020-06-23,ZG,0,0,0
2020-06-23,ZH,6,0,0
2020-06-23,FL,0,0,0
2020-06-23,CH,37,3,0
2020-06-23,CHFL,37,3,0
2020-06-24,AG,7,0,0
2020-06-24,AI,0,0,0
2020-06-24,AR,1,0,0
2020-06-24,BE,0,0,0
2020-06-24,BL,0,1,0
2020-06-24,BS,0,0,0
2020-06-24,FR,6,0,0
2020-06-24,GE,3,1,0
2020-06-24,GL,0,0,0
2020-06-24,GR,0,0,0
2020-06-24,JU,2,0,0
2020-06-24,LU,1,0,0
2020-06-24,NE,1,0,0
2020-06-24,NW,0,0,0
2020-06-24,OW,0,0,0
2020-06-24,SG,2,0,0
2020-06-24,SH,0,0,0
2020-06-24,SO,0,0,0
2020-06-24,SZ,3,0,0
2020-06-24,TG,1,1,0
2020-06-24,TI,0,0,0
2020-06-24,UR,0,0,0
2020-06-24,VD,10,0,0
2020-06-24,VS,10,1,0
2020-06-24,ZG,0,0,0
2020-06-24,ZH,17,0,0
2020-06-24,FL,0,0,0
2020-06-24,CH,64,4,0
2020-06-24,CHFL,64,4,0
2020-06-25,AG,6,0,0
2020-06-25,AI,0,0,0
2020-06-25,AR,1,0,0
2020-06-25,BE,0,0,0
2020-06-25,BL,3,0,0
2020-06-25,BS,0,0,0
2020-06-25,FR,2,0,0
2020-06-25,GE,2,0,0
2020-06-25,GL,0,0,0
2020-06-25,GR,1,0,0
2020-06-25,JU,1,0,0
2020-06-25,LU,2,0,0
2020-06-25,NE,0,0,0
2020-06-25,NW,0,0,0
2020-06-25,OW,0,0,0
2020-06-25,SG,4,0,0
2020-06-25,SH,0,0,0
2020-06-25,SO,0,0,0
2020-06-25,SZ,0,0,0
2020-06-25,TG,2,0,0
2020-06-25,TI,0,0,0
2020-06-25,UR,1,0,0
2020-06-25,VD,3,0,0
2020-06-25,VS,7,0,0
2020-06-25,ZG,2,0,0
2020-06-25,ZH,11,0,0
2020-06-25,FL,0,0,0
2020-06-25,CH,48,0,0
2020-06-25,CHFL,48,0,0
2020-06-26,AG,9,0,0
2020-06-26,AI,0,0,0
2020-06-26,AR,1,1,0
2020-06-26,BE,5,1,0
2020-06-26,BL,3,0,0
2020-06-26,BS,0,0,0
2020-06-26,FR,5,0,0
2020-06-26,GE,2,0,0
2020-06-26,GL,0,0,0
2020-06-26,GR,4,0,0
2020-06-26,JU,4,0,0
2020-06-26,LU,0,0,0
2020-06-26,NE,1,1,0
2020-06-26,NW,0,0,0
2020-06-26,OW,0,0,0
2020-06-26,SG,2,0,0
2020-06-26,SH,2,0,0
2020-06-26,SO,2,0,0
2020-06-26,SZ,6,0,0
2020-06-26,TG,1,0,0
2020-06-26,TI,0,0,0
2020-06-26,UR,1,0,0
2020-06-26,VD,6,1,0
2020-06-26,VS,8,0,0
2020-06-26,ZG,2,0,0
2020-06-26,ZH,28,1,0
2020-06-26,FL,0,0,0
2020-06-26,CH,92,5,0
2020-06-26,CHFL,92,5,0
2020-06-27,AG,7,0,0
2020-06-27,AI,0,0,0
2020-06-27,AR,0,0,0
2020-06-27,BE,1,0,0
2020-06-27,BL,0,0,0
2020-06-27,BS,0,0,0
2020-06-27,FR,2,0,0
2020-06-27,GE,1,0,0
2020-06-27,GL,0,0,0
2020-06-27,GR,0,0,0
2020-06-27,JU,1,0,0
2020-06-27,LU,4,0,0
2020-06-27,NE,1,0,0
2020-06-27,NW,0,0,0
2020-06-27,OW,0,0,0
2020-06-27,SG,2,1,0
2020-06-27,SH,0,0,0
2020-06-27,SO,2,0,0
2020-06-27,SZ,1,0,0
2020-06-27,TG,0,0,0
2020-06-27,TI,0,0,0
2020-06-27,UR,0,0,0
2020-06-27,VD,2,0,0
2020-06-27,VS,4,0,0
2020-06-27,ZG,0,0,0
2020-06-27,ZH,8,0,0
2020-06-27,FL,0,0,0
2020-06-27,CH,36,1,0
2020-06-27,CHFL,36,1,0
2020-06-28,AG,3,0,0
2020-06-28,AI,0,0,0
2020-06-28,AR,0,0,0
2020-06-28,BE,1,0,0
2020-06-28,BL,0,0,0
2020-06-28,BS,0,0,0
2020-06-28,FR,0,0,0
2020-06-28,GE,0,1,0
2020-06-28,GL,0,0,0
2020-06-28,GR,0,0,0
2020-06-28,JU,1,0,0
2020-06-28,LU,1,0,0
2020-06-28,NE,0,0,0
2020-06-28,NW,0,0,0
2020-06-28,OW,1,0,0
2020-06-28,SG,1,0,0
2020-06-28,SH,0,0,0
2020-06-28,SO,2,0,0
2020-06-28,SZ,1,0,0
2020-06-28,TG,0,0,0
2020-06-28,TI,1,0,0
2020-06-28,UR,0,0,0
2020-06-28,VD,8,0,0
2020-06-28,VS,1,0,0
2020-06-28,ZG,0,0,0
2020-06-28,ZH,3,0,0
2020-06-28,FL,0,0,0
2020-06-28,CH,24,1,0
2020-06-28,CHFL,24,1,0
2020-06-29,AG,23,0,0
2020-06-29,AI,0,0,0
2020-06-29,AR,0,0,0
2020-06-29,BE,5,1,0
2020-06-29,BL,0,0,0
2020-06-29,BS,0,0,0
2020-06-29,FR,10,0,0
2020-06-29,GE,8,0,0
2020-06-29,GL,0,0,0
2020-06-29,GR,0,0,0
2020-06-29,JU,4,0,0
2020-06-29,LU,7,0,0
2020-06-29,NE,0,0,0
2020-06-29,NW,0,0,0
2020-06-29,OW,0,0,0
2020-06-29,SG,16,0,0
2020-06-29,SH,0,0,0
2020-06-29,SO,4,0,0
2020-06-29,SZ,3,0,0
2020-06-29,TG,5,0,0
2020-06-29,TI,3,0,0
2020-06-29,UR,4,0,0
2020-06-29,VD,16,2,0
2020-06-29,VS,8,0,0
2020-06-29,ZG,3,0,0
2020-06-29,ZH,41,2,1
2020-06-29,FL,0,0,0
2020-06-29,CH,160,5,1
2020-06-29,CHFL,160,5,1
2020-06-30,AG,15,0,0
2020-06-30,AI,0,0,0
2020-06-30,AR,2,0,0
2020-06-30,BE,7,2,0
2020-06-30,BL,2,0,0
2020-06-30,BS,0,0,0
2020-06-30,FR,4,0,0
2020-06-30,GE,3,0,0
2020-06-30,GL,0,0,0
2020-06-30,GR,0,0,0
2020-06-30,JU,6,0,0
2020-06-30,LU,2,0,0
2020-06-30,NE,1,0,0
2020-06-30,NW,0,0,0
2020-06-30,OW,0,0,0
2020-06-30,SG,8,0,0
2020-06-30,SH,0,0,0
2020-06-30,SO,1,0,0
2020-06-30,SZ,7,0,0
2020-06-30,TG,1,1,0
2020-06-30,TI,2,0,0
2020-06-30,UR,4,1,0
2020-06-30,VD,17,0,0
2020-06-30,VS,4,2,0
2020-06-30,ZG,4,0,0
2020-06-30,ZH,48,2,0
2020-06-30,FL,0,0,0
2020-06-30,CH,138,8,0
2020-06-30,CHFL,138,8,0
2020-07-01,AG,6,0,0
2020-07-01,AI,0,0,0
2020-07-01,AR,0,0,0
2020-07-01,BE,4,0,0
2020-07-01,BL,4,0,0
2020-07-01,BS,2,0,0
2020-07-01,FR,6,1,0
2020-07-01,GE,0,0,0
2020-07-01,GL,0,0,0
2020-07-01,GR,0,0,0
2020-07-01,JU,6,0,0
2020-07-01,LU,0,0,0
2020-07-01,NE,1,0,0
2020-07-01,NW,0,0,0
2020-07-01,OW,0,0,0
2020-07-01,SG,4,1,1
2020-07-01,SH,2,0,0
2020-07-01,SO,2,1,0
2020-07-01,SZ,7,0,0
2020-07-01,TG,1,0,0
2020-07-01,TI,5,1,0
2020-07-01,UR,1,0,0
2020-07-01,VD,10,0,0
2020-07-01,VS,3,0,0
2020-07-01,ZG,2,1,0
2020-07-01,ZH,35,1,0
2020-07-01,FL,1,0,0
2020-07-01,CH,101,6,1
2020-07-01,CHFL,102,6,1
2020-07-02,AG,12,0,0
2020-07-02,AI,0,0,0
2020-07-02,AR,0,0,0
2020-07-02,BE,3,0,0
2020-07-02,BL,0,0,0
2020-07-02,BS,2,2,0
2020-07-02,FR,5,0,0
2020-07-02,GE,7,0,0
2020-07-02,GL,0,0,0
2020-07-02,GR,1,0,0
2020-07-02,JU,4,0,0
2020-07-02,LU,5,0,0
2020-07-02,NE,1,0,0
2020-07-02,NW,0,0,0
2020-07-02,OW,0,0,0
2020-07-02,SG,6,0,0
2020-07-02,SH,0,0,0
2020-07-02,SO,1,0,0
2020-07-02,SZ,1,0,0
2020-07-02,TG,0,0,0
2020-07-02,TI,6,0,0
2020-07-02,UR,0,0,0
2020-07-02,VD,26,1,0
2020-07-02,VS,4,1,0
2020-07-02,ZG,3,0,0
2020-07-02,ZH,40,1,0
2020-07-02,FL,0,0,0
2020-07-02,CH,127,5,0
2020-07-02,CHFL,127,5,0
2020-07-03,AG,6,1,0
2020-07-03,AI,0,0,0
2020-07-03,AR,0,0,0
2020-07-03,BE,7,1,0
2020-07-03,BL,3,0,0
2020-07-03,BS,1,0,0
2020-07-03,FR,4,0,0
2020-07-03,GE,0,1,0
2020-07-03,GL,0,0,0
2020-07-03,GR,1,0,0
2020-07-03,JU,7,0,0
2020-07-03,LU,2,0,0
2020-07-03,NE,1,0,0
2020-07-03,NW,0,0,0
2020-07-03,OW,1,0,0
2020-07-03,SG,6,0,0
2020-07-03,SH,0,0,0
2020-07-03,SO,3,0,0
2020-07-03,SZ,4,0,0
2020-07-03,TG,1,0,0
2020-07-03,TI,8,0,0
2020-07-03,UR,1,0,0
2020-07-03,VD,13,0,0
2020-07-03,VS,4,0,0
2020-07-03,ZG,3,0,0
2020-07-03,ZH,20,2,0
2020-07-03,FL,0,0,0
2020-07-03,CH,96,5,0
2020-07-03,CHFL,96,5,0
2020-07-04,AG,1,0,0
2020-07-04,AI,0,0,0
2020-07-04,AR,0,0,0
2020-07-04,BE,1,0,0
2020-07-04,BL,1,0,0
2020-07-04,BS,0,0,0
2020-07-04,FR,3,0,0
2020-07-04,GE,4,0,0
2020-07-04,GL,0,0,0
2020-07-04,GR,0,0,0
2020-07-04,JU,0,0,0
2020-07-04,LU,1,0,0
2020-07-04,NE,0,0,0
2020-07-04,NW,0,0,0
2020-07-04,OW,0,0,0
2020-07-04,SG,3,0,0
2020-07-04,SH,0,0,0
2020-07-04,SO,0,0,0
2020-07-04,SZ,0,1,0
2020-07-04,TG,1,0,0
2020-07-04,TI,1,0,0
2020-07-04,UR,0,0,0
2020-07-04,VD,3,0,0
2020-07-04,VS,2,0,0
2020-07-04,ZG,0,0,0
2020-07-04,ZH,5,1,0
2020-07-04,FL,0,0,0
2020-07-04,CH,26,2,0
2020-07-04,CHFL,26,2,0
2020-07-05,AG,2,0,0
2020-07-05,AI,0,0,0
2020-07-05,AR,0,0,0
2020-07-05,BE,2,1,0
2020-07-05,BL,2,0,0
2020-07-05,BS,2,1,0
2020-07-05,FR,0,0,0
2020-07-05,GE,3,1,0
2020-07-05,GL,0,0,0
2020-07-05,GR,0,0,0
2020-07-05,JU,0,0,0
2020-07-05,LU,0,0,0
2020-07-05,NE,0,0,0
2020-07-05,NW,0,0,0
2020-07-05,OW,0,0,0
2020-07-05,SG,3,0,0
2020-07-05,SH,0,0,0
2020-07-05,SO,2,0,0
2020-07-05,SZ,0,0,0
2020-07-05,TG,0,0,0
2020-07-05,TI,0,0,0
2020-07-05,UR,0,0,0
2020-07-05,VD,7,0,0
2020-07-05,VS,2,0,0
2020-07-05,ZG,0,0,0
2020-07-05,ZH,11,4,0
2020-07-05,FL,1,0,0
2020-07-05,CH,36,7,0
2020-07-05,CHFL,37,7,0
2020-07-06,AG,10,0,0
2020-07-06,AI,0,0,0
2020-07-06,AR,0,0,0
2020-07-06,BE,5,0,0
2020-07-06,BL,4,0,0
2020-07-06,BS,3,0,0
2020-07-06,FR,4,0,0
2020-07-06,GE,8,0,0
2020-07-06,GL,1,0,0
2020-07-06,GR,1,0,0
2020-07-06,JU,3,0,0
2020-07-06,LU,2,0,0
2020-07-06,NE,1,0,0
2020-07-06,NW,0,0,0
2020-07-06,OW,0,0,0
2020-07-06,SG,7,0,0
2020-07-06,SH,1,0,0
2020-07-06,SO,3,0,0
2020-07-06,SZ,5,0,0
2020-07-06,TG,2,0,0
2020-07-06,TI,7,0,0
2020-07-06,UR,2,0,0
2020-07-06,VD,13,1,0
2020-07-06,VS,3,0,0
2020-07-06,ZG,2,0,0
2020-07-06,ZH,19,3,0
2020-07-06,FL,0,0,0
2020-07-06,CH,106,4,0
2020-07-06,CHFL,106,4,0
2020-07-07,AG,9,0,0
2020-07-07,AI,0,0,0
2020-07-07,AR,1,0,0
2020-07-07,BE,6,0,0
2020-07-07,BL,3,0,0
2020-07-07,BS,3,1,0
2020-07-07,FR,2,0,0
2020-07-07,GE,6,0,0
2020-07-07,GL,0,0,0
2020-07-07,GR,1,0,0
2020-07-07,JU,2,0,0
2020-07-07,LU,2,1,0
2020-07-07,NE,0,0,0
2020-07-07,NW,1,0,0
2020-07-07,OW,0,0,0
2020-07-07,SG,6,1,0
2020-07-07,SH,0,0,0
2020-07-07,SO,2,1,0
2020-07-07,SZ,3,0,0
2020-07-07,TG,3,1,0
2020-07-07,TI,5,0,0
2020-07-07,UR,2,0,0
2020-07-07,VD,16,1,0
2020-07-07,VS,3,1,0
2020-07-07,ZG,3,0,0
2020-07-07,ZH,28,0,0
2020-07-07,FL,0,0,0
2020-07-07,CH,107,7,0
2020-07-07,CHFL,107,7,0
2020-07-08,AG,11,0,0
2020-07-08,AI,0,0,0
2020-07-08,AR,1,0,0
2020-07-08,BE,4,1,0
2020-07-08,BL,5,0,0
2020-07-08,BS,3,0,0
2020-07-08,FR,2,0,0
2020-07-08,GE,8,1,0
2020-07-08,GL,1,0,0
2020-07-08,GR,1,0,0
2020-07-08,JU,3,0,0
2020-07-08,LU,3,0,0
2020-07-08,NE,0,0,0
2020-07-08,NW,0,0,0
2020-07-08,OW,3,0,0
2020-07-08,SG,9,0,0
2020-07-08,SH,0,0,0
2020-07-08,SO,3,0,0
2020-07-08,SZ,1,0,0
2020-07-08,TG,1,0,0
2020-07-08,TI,3,0,0
2020-07-08,UR,0,0,0
2020-07-08,VD,15,0,0
2020-07-08,VS,0,0,0
2020-07-08,ZG,0,0,0
2020-07-08,ZH,20,2,2
2020-07-08,FL,0,0,0
2020-07-08,CH,97,4,2
2020-07-08,CHFL,97,4,2
2020-07-09,AG,5,0,0
2020-07-09,AI,0,0,0
2020-07-09,AR,0,0,0
2020-07-09,BE,9,2,0
2020-07-09,BL,3,0,0
2020-07-09,BS,4,0,0
2020-07-09,FR,5,0,0
2020-07-09,GE,5,0,0
2020-07-09,GL,0,0,0
2020-07-09,GR,2,0,0
2020-07-09,JU,1,0,0
2020-07-09,LU,4,0,0
2020-07-09,NE,2,0,0
2020-07-09,NW,1,0,0
2020-07-09,OW,0,0,0
2020-07-09,SG,6,1,0
2020-07-09,SH,2,0,0
2020-07-09,SO,2,1,0
2020-07-09,SZ,6,2,0
2020-07-09,TG,0,1,0
2020-07-09,TI,5,1,0
2020-07-09,UR,0,0,0
2020-07-09,VD,12,0,0
2020-07-09,VS,2,1,0
2020-07-09,ZG,2,0,0
2020-07-09,ZH,19,2,0
2020-07-09,FL,0,0,0
2020-07-09,CH,97,11,0
2020-07-09,CHFL,97,11,0
2020-07-10,AG,15,0,0
2020-07-10,AI,0,0,0
2020-07-10,AR,0,0,0
2020-07-10,BE,8,0,0
2020-07-10,BL,4,0,0
2020-07-10,BS,2,0,0
2020-07-10,FR,5,0,0
2020-07-10,GE,9,0,0
2020-07-10,GL,0,0,0
2020-07-10,GR,2,0,0
2020-07-10,JU,3,0,0
2020-07-10,LU,5,0,0
2020-07-10,NE,1,0,0
2020-07-10,NW,0,0,0
2020-07-10,OW,0,0,0
2020-07-10,SG,1,0,0
2020-07-10,SH,1,0,0
2020-07-10,SO,4,1,0
2020-07-10,SZ,3,0,0
2020-07-10,TG,1,0,0
2020-07-10,TI,3,1,0
2020-07-10,UR,0,0,0
2020-07-10,VD,15,1,0
2020-07-10,VS,2,0,0
2020-07-10,ZG,3,1,0
2020-07-10,ZH,24,3,1
2020-07-10,FL,0,0,0
2020-07-10,CH,111,7,1
2020-07-10,CHFL,111,7,1
2020-07-11,AG,5,0,0
2020-07-11,AI,0,0,0
2020-07-11,AR,0,0,0
2020-07-11,BE,6,0,0
2020-07-11,BL,3,0,0
2020-07-11,BS,1,0,0
2020-07-11,FR,1,0,0
2020-07-11,GE,4,0,0
2020-07-11,GL,0,0,0
2020-07-11,GR,1,1,0
2020-07-11,JU,0,0,0
2020-07-11,LU,1,2,0
2020-07-11,NE,0,0,0
2020-07-11,NW,0,0,0
2020-07-11,OW,1,0,0
2020-07-11,SG,3,1,0
2020-07-11,SH,1,0,0
2020-07-11,SO,4,0,0
2020-07-11,SZ,0,0,0
2020-07-11,TG,1,0,0
2020-07-11,TI,1,2,0
2020-07-11,UR,0,0,0
2020-07-11,VD,9,0,0
2020-07-11,VS,5,1,0
2020-07-11,ZG,1,0,0
2020-07-11,ZH,23,3,0
2020-07-11,FL,0,0,0
2020-07-11,CH,71,10,0
2020-07-11,CHFL,71,10,0
2020-07-12,AG,2,0,0
2020-07-12,AI,0,0,0
2020-07-12,AR,1,0,0
2020-07-12,BE,1,0,0
2020-07-12,BL,0,0,0
2020-07-12,BS,3,1,0
2020-07-12,FR,3,0,0
2020-07-12,GE,2,0,0
2020-07-12,GL,0,0,0
2020-07-12,GR,1,1,0
2020-07-12,JU,0,0,0
2020-07-12,LU,5,0,0
2020-07-12,NE,0,0,0
2020-07-12,NW,0,0,0
2020-07-12,OW,0,0,0
2020-07-12,SG,4,2,0
2020-07-12,SH,2,1,0
2020-07-12,SO,2,2,0
2020-07-12,SZ,0,0,0
2020-07-12,TG,0,0,0
2020-07-12,TI,1,0,0
2020-07-12,UR,0,0,0
2020-07-12,VD,7,0,0
2020-07-12,VS,3,1,0
2020-07-12,ZG,1,1,0
2020-07-12,ZH,9,3,0
2020-07-12,FL,0,0,0
2020-07-12,CH,47,12,0
2020-07-12,CHFL,47,12,0
2020-07-13,AG,14,0,0
2020-07-13,AI,0,0,0
2020-07-13,AR,0,0,0
2020-07-13,BE,11,0,0
2020-07-13,BL,5,0,0
2020-07-13,BS,5,0,0
2020-07-13,FR,4,0,0
2020-07-13,GE,8,0,0
2020-07-13,GL,2,0,0
2020-07-13,GR,0,0,0
2020-07-13,JU,0,0,0
2020-07-13,LU,4,0,0
2020-07-13,NE,2,0,0
2020-07-13,NW,0,0,0
2020-07-13,OW,0,0,0
2020-07-13,SG,2,0,0
2020-07-13,SH,4,0,0
2020-07-13,SO,4,2,0
2020-07-13,SZ,3,0,1
2020-07-13,TG,4,1,0
2020-07-13,TI,4,1,0
2020-07-13,UR,2,0,0
2020-07-13,VD,14,0,0
2020-07-13,VS,3,0,0
2020-07-13,ZG,5,0,0
2020-07-13,ZH,20,1,0
2020-07-13,FL,0,0,0
2020-07-13,CH,120,5,1
2020-07-13,CHFL,120,5,1
2020-07-14,AG,14,0,0
2020-07-14,AI,0,0,0
2020-07-14,AR,0,0,0
2020-07-14,BE,9,0,0
2020-07-14,BL,1,0,0
2020-07-14,BS,1,0,0
2020-07-14,FR,3,0,0
2020-07-14,GE,9,0,0
2020-07-14,GL,1,0,0
2020-07-14,GR,0,0,0
2020-07-14,JU,1,1,0
2020-07-14,LU,8,0,0
2020-07-14,NE,1,0,0
2020-07-14,NW,1,0,0
2020-07-14,OW,0,0,0
2020-07-14,SG,5,1,0
2020-07-14,SH,0,0,0
2020-07-14,SO,3,0,0
2020-07-14,SZ,5,1,0
2020-07-14,TG,3,0,0
2020-07-14,TI,8,0,0
2020-07-14,UR,0,0,0
2020-07-14,VD,20,0,0
2020-07-14,VS,5,0,0
2020-07-14,ZG,2,0,0
2020-07-14,ZH,29,2,0
2020-07-14,FL,0,0,0
2020-07-14,CH,129,5,0
2020-07-14,CHFL,129,5,0
2020-07-15,AG,13,3,0
2020-07-15,AI,0,0,0
2020-07-15,AR,1,0,0
2020-07-15,BE,8,1,0
2020-07-15,BL,0,1,0
2020-07-15,BS,2,0,0
2020-07-15,FR,1,0,0
2020-07-15,GE,27,0,0
2020-07-15,GL,1,0,0
2020-07-15,GR,2,0,0
2020-07-15,JU,2,0,0
2020-07-15,LU,3,1,0
2020-07-15,NE,2,0,0
2020-07-15,NW,0,0,0
2020-07-15,OW,1,0,0
2020-07-15,SG,3,0,0
2020-07-15,SH,4,0,0
2020-07-15,SO,2,0,0
2020-07-15,SZ,1,0,0
2020-07-15,TG,6,0,0
2020-07-15,TI,3,0,0
2020-07-15,UR,0,0,0
2020-07-15,VD,18,0,0
2020-07-15,VS,2,0,0
2020-07-15,ZG,1,0,0
2020-07-15,ZH,20,2,1
2020-07-15,FL,0,0,0
2020-07-15,CH,123,8,1
2020-07-15,CHFL,123,8,1
2020-07-16,AG,9,1,0
2020-07-16,AI,0,0,0
2020-07-16,AR,0,0,0
2020-07-16,BE,9,0,0
2020-07-16,BL,3,0,0
2020-07-16,BS,3,0,0
2020-07-16,FR,3,0,0
2020-07-16,GE,17,0,0
2020-07-16,GL,1,0,0
2020-07-16,GR,1,0,0
2020-07-16,JU,0,0,0
2020-07-16,LU,6,1,0
2020-07-16,NE,1,0,0
2020-07-16,NW,0,0,0
2020-07-16,OW,0,0,0
2020-07-16,SG,5,0,0
2020-07-16,SH,0,0,0
2020-07-16,SO,3,0,0
2020-07-16,SZ,0,0,1
2020-07-16,TG,3,0,0
2020-07-16,TI,3,0,0
2020-07-16,UR,0,0,0
2020-07-16,VD,15,1,0
2020-07-16,VS,1,0,0
2020-07-16,ZG,0,0,0
2020-07-16,ZH,23,2,0
2020-07-16,FL,1,0,0
2020-07-16,CH,106,5,1
2020-07-16,CHFL,107,5,1
2020-07-17,AG,13,0,0
2020-07-17,AI,0,0,0
2020-07-17,AR,0,0,0
2020-07-17,BE,11,1,0
2020-07-17,BL,0,0,0
2020-07-17,BS,2,1,0
2020-07-17,FR,9,1,0
2020-07-17,GE,8,0,0
2020-07-17,GL,0,0,0
2020-07-17,GR,0,0,0
2020-07-17,JU,0,0,0
2020-07-17,LU,5,0,0
2020-07-17,NE,4,0,0
2020-07-17,NW,1,0,0
2020-07-17,OW,0,0,0
2020-07-17,SG,8,1,0
2020-07-17,SH,1,0,0
2020-07-17,SO,1,0,1
2020-07-17,SZ,2,0,0
2020-07-17,TG,2,0,0
2020-07-17,TI,10,0,0
2020-07-17,UR,0,0,0
2020-07-17,VD,16,0,0
2020-07-17,VS,4,0,0
2020-07-17,ZG,1,0,0
2020-07-17,ZH,17,2,0
2020-07-17,FL,1,0,0
2020-07-17,CH,115,6,1
2020-07-17,CHFL,116,6,1
2020-07-18,AG,5,0,0
2020-07-18,AI,0,0,0
2020-07-18,AR,0,0,0
2020-07-18,BE,3,0,0
2020-07-18,BL,0,0,0
2020-07-18,BS,0,0,0
2020-07-18,FR,8,0,0
2020-07-18,GE,14,1,0
2020-07-18,GL,0,0,0
2020-07-18,GR,2,0,0
2020-07-18,JU,0,0,0
2020-07-18,LU,0,0,0
2020-07-18,NE,0,0,0
2020-07-18,NW,0,0,0
2020-07-18,OW,1,0,0
2020-07-18,SG,2,0,0
2020-07-18,SH,0,0,0
2020-07-18,SO,0,0,0
2020-07-18,SZ,0,0,0
2020-07-18,TG,3,1,0
2020-07-18,TI,4,0,0
2020-07-18,UR,0,0,0
2020-07-18,VD,10,2,0
2020-07-18,VS,0,0,0
2020-07-18,ZG,0,0,0
2020-07-18,ZH,28,2,0
2020-07-18,FL,0,0,0
2020-07-18,CH,80,6,0
2020-07-18,CHFL,80,6,0
2020-07-19,AG,4,0,0
2020-07-19,AI,0,0,0
2020-07-19,AR,0,0,0
2020-07-19,BE,3,0,0
2020-07-19,BL,1,0,0
2020-07-19,BS,2,0,0
2020-07-19,FR,3,0,0
2020-07-19,GE,6,0,0
2020-07-19,GL,1,0,0
2020-07-19,GR,0,0,0
2020-07-19,JU,0,0,0
2020-07-19,LU,1,0,0
2020-07-19,NE,0,0,0
2020-07-19,NW,0,0,0
2020-07-19,OW,0,0,0
2020-07-19,SG,2,0,0
2020-07-19,SH,0,0,0
2020-07-19,SO,0,0,0
2020-07-19,SZ,1,0,0
2020-07-19,TG,1,0,0
2020-07-19,TI,1,0,0
2020-07-19,UR,1,0,0
2020-07-19,VD,6,1,0
2020-07-19,VS,1,0,0
2020-07-19,ZG,1,0,0
2020-07-19,ZH,7,0,0
2020-07-19,FL,0,0,0
2020-07-19,CH,42,1,0
2020-07-19,CHFL,42,1,0
2020-07-20,AG,13,0,0
2020-07-20,AI,0,0,0
2020-07-20,AR,0,0,0
2020-07-20,BE,7,0,0
2020-07-20,BL,1,0,0
2020-07-20,BS,3,0,0
2020-07-20,FR,4,0,0
2020-07-20,GE,11,0,0
2020-07-20,GL,0,0,0
2020-07-20,GR,2,0,0
2020-07-20,JU,0,0,0
2020-07-20,LU,6,1,0
2020-07-20,NE,2,0,0
2020-07-20,NW,0,0,0
2020-07-20,OW,1,0,0
2020-07-20,SG,9,3,0
2020-07-20,SH,1,1,1
2020-07-20,SO,2,0,0
2020-07-20,SZ,2,0,0
2020-07-20,TG,4,0,0
2020-07-20,TI,5,0,0
2020-07-20,UR,1,0,0
2020-07-20,VD,14,1,0
2020-07-20,VS,3,0,0
2020-07-20,ZG,5,0,0
2020-07-20,ZH,31,1,1
2020-07-20,FL,0,0,0
2020-07-20,CH,127,7,2
2020-07-20,CHFL,127,7,2
2020-07-21,AG,15,0,0
2020-07-21,AI,0,0,0
2020-07-21,AR,0,0,0
2020-07-21,BE,1,0,0
2020-07-21,BL,4,0,0
2020-07-21,BS,2,1,1
2020-07-21,FR,3,0,0
2020-07-21,GE,36,1,0
2020-07-21,GL,1,0,0
2020-07-21,GR,9,1,0
2020-07-21,JU,0,0,0
2020-07-21,LU,3,0,0
2020-07-21,NE,1,0,0
2020-07-21,NW,0,0,0
2020-07-21,OW,0,0,0
2020-07-21,SG,10,2,0
2020-07-21,SH,2,0,0
2020-07-21,SO,4,0,0
2020-07-21,SZ,0,0,0
2020-07-21,TG,4,0,0
